,Date (M/D/YYYY),Time (H:MM:SS),Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Julian day
32171,12/2/2017,2:45:00,152.222928,61.211648,241.211648,2458089.489583
32172,12/2/2017,3:00:00,149.592947,65.895348,245.89534799999998,2458089.5
32173,12/2/2017,3:15:00,146.870578,70.008124,250.008124,2458089.510417
32174,12/2/2017,3:30:00,144.079825,73.670849,253.67084900000003,2458089.520833
32175,12/2/2017,3:45:00,141.238646,76.977896,256.977896,2458089.53125
32176,12/2/2017,4:00:00,138.360737,80.002862,260.002862,2458089.541667
32177,12/2/2017,4:15:00,135.456777,82.803462,262.803462,2458089.552083
32178,12/2/2017,4:30:00,132.535302,85.425389,265.425389,2458089.5625
32179,12/2/2017,4:45:00,129.60331399999998,87.905254,267.905254,2458089.572917
32180,12/2/2017,5:00:00,126.66672,90.272785,270.272785,2458089.583333
32181,12/2/2017,5:15:00,123.73064099999999,92.552482,272.552482,2458089.59375
32182,12/2/2017,5:30:00,120.79965200000001,94.764845,274.76484500000004,2458089.604167
32183,12/2/2017,5:45:00,117.877949,96.927313,276.92731299999997,2458089.614583
32184,12/2/2017,6:00:00,114.96949,99.054971,279.054971,2458089.625
32185,12/2/2017,6:15:00,112.078101,101.161091,281.161091,2458089.635417
32186,12/2/2017,6:30:00,109.207559,103.25755799999999,283.257558,2458089.645833
32187,12/2/2017,6:45:00,106.361676,105.35519099999999,285.355191,2458089.65625
32188,12/2/2017,7:00:00,103.544354,107.464009,287.464009,2458089.666667
32189,12/2/2017,7:15:00,100.759651,109.59343,289.59342999999996,2458089.677083
32190,12/2/2017,7:30:00,98.011831,111.75242800000001,291.75242799999995,2458089.6875
32191,12/2/2017,7:45:00,95.30542,113.94966000000001,293.94966,2458089.697917
32192,12/2/2017,8:00:00,92.645251,116.19355300000001,296.19355299999995,2458089.708333
32193,12/2/2017,8:15:00,89.565954,118.49236599999999,298.492366,2458089.71875
32194,12/2/2017,8:30:00,87.242421,120.854221,300.854221,2458089.729167
32195,12/2/2017,8:45:00,84.840925,123.287107,303.287107,2458089.739583
32196,12/2/2017,9:00:00,82.464137,125.798846,305.79884599999997,2458089.75
32197,12/2/2017,9:15:00,80.146101,128.39703,308.39703,2458089.760417
32198,12/2/2017,9:30:00,77.903658,131.088907,311.088907,2458089.770833
32199,12/2/2017,9:45:00,75.748856,133.881234,313.881234,2458089.78125
32200,12/2/2017,10:00:00,73.692307,136.780074,316.780074,2458089.791667
32201,12/2/2017,10:15:00,71.744292,139.79054,319.79053999999996,2458089.802083
32202,12/2/2017,10:30:00,69.915146,142.916498,322.916498,2458089.8125
32203,12/2/2017,10:45:00,68.215366,146.160222,326.16022200000003,2458089.822917
32204,12/2/2017,11:00:00,66.655573,149.522023,329.522023,2458089.833333
32205,12/2/2017,11:15:00,65.246388,152.999876,332.999876,2458089.84375
32206,12/2/2017,11:30:00,63.998231000000004,156.589077,336.589077,2458089.854167
32207,12/2/2017,11:45:00,62.921068999999996,160.281974,340.28197400000005,2458089.864583
32208,12/2/2017,12:00:00,62.024120999999994,164.067818,344.067818,2458089.875
32209,12/2/2017,12:15:00,61.315543999999996,167.932785,347.932785,2458089.885417
32210,12/2/2017,12:30:00,60.802108,171.860201,351.86020099999996,2458089.895833
32211,12/2/2017,12:45:00,60.488915000000006,175.830984,355.830984,2458089.90625
32212,12/2/2017,13:00:00,60.379158999999994,179.824301,359.824301,2458089.916667
32213,12/2/2017,13:15:00,60.473975,183.818376,3.818376,2458089.927083
32214,12/2/2017,13:30:00,60.772381,187.791403,7.791403,2458089.9375
32215,12/2/2017,13:45:00,61.271330000000006,191.722447,11.722447,2458089.947917
32216,12/2/2017,14:00:00,61.965853,195.592275,15.592275,2458089.958333
32217,12/2/2017,14:15:00,62.849291,199.384018,19.384017999999998,2458089.96875
32218,12/2/2017,14:30:00,63.913579000000006,203.08363,23.08363,2458089.979167
32219,12/2/2017,14:45:00,65.14956600000001,206.680134,26.680134000000002,2458089.989583
32220,12/2/2017,15:00:00,66.547327,210.16565099999997,30.165651,2458090.0
32221,12/2/2017,15:15:00,68.096469,213.535267,33.535267,2458090.010417
32222,12/2/2017,15:30:00,69.78637900000001,216.78676600000003,36.786766,2458090.020833
32223,12/2/2017,15:45:00,71.606431,219.920298,39.920297999999995,2458090.03125
32224,12/2/2017,16:00:00,73.54611899999999,222.93799900000002,42.937999,2458090.041667
32225,12/2/2017,16:15:00,75.595098,225.843623,45.843623,2458090.052083
32226,12/2/2017,16:30:00,77.743094,228.642197,48.642196999999996,2458090.0625
32227,12/2/2017,16:45:00,79.979546,231.339713,51.339713,2458090.072917
32228,12/2/2017,17:00:00,82.292583,233.942873,53.942873,2458090.083333
32229,12/2/2017,17:15:00,84.665944,236.45888599999998,56.458886,2458090.09375
32230,12/2/2017,17:30:00,87.067786,238.89530699999997,58.895306999999995,2458090.104167
32231,12/2/2017,17:45:00,89.403628,241.25992799999997,61.259928,2458090.114583
32232,12/2/2017,18:00:00,92.453296,243.56071,63.56071,2458090.125
32233,12/2/2017,18:15:00,95.11006400000001,245.805744,65.80574399999999,2458090.135417
32234,12/2/2017,18:30:00,97.81348299999999,248.003256,68.00325600000001,2458090.145833
32235,12/2/2017,18:45:00,100.558704,250.161631,70.161631,2458090.15625
32236,12/2/2017,19:00:00,103.341189,252.289474,72.289474,2458090.166667
32237,12/2/2017,19:15:00,106.15666599999999,254.395697,74.395697,2458090.177083
32238,12/2/2017,19:30:00,109.001078,256.489637,76.489637,2458090.1875
32239,12/2/2017,19:45:00,111.870527,258.581213,78.581213,2458090.197917
32240,12/2/2017,20:00:00,114.76121499999999,260.681123,80.681123,2458090.208333
32241,12/2/2017,20:15:00,117.66938600000002,262.80109300000004,82.80109300000001,2458090.21875
32242,12/2/2017,20:30:00,120.591246,264.954205,84.954205,2458090.229167
32243,12/2/2017,20:45:00,123.52288100000001,267.155299,87.155299,2458090.239583
32244,12/2/2017,21:00:00,126.460153,269.421512,89.42151199999999,2458090.25
32245,12/2/2017,21:15:00,129.39856899999998,271.772966,91.772966,2458090.260417
32246,12/2/2017,21:30:00,132.33311,274.233681,94.233681,2458090.270833
32247,12/2/2017,21:45:00,135.25800900000002,276.832781,96.83278100000001,2458090.28125
32248,12/2/2017,22:00:00,138.166446,279.606115,99.606115,2458090.291667
32249,12/2/2017,22:15:00,141.050128,282.598413,102.598413,2458090.302083
32250,12/2/2017,22:30:00,143.898701,285.86618799999997,105.866188,2458090.3125
32251,12/2/2017,22:45:00,146.698904,289.481559,109.481559,2458090.322917
32252,12/2/2017,23:00:00,149.433369,293.53716299999996,113.53716299999999,2458090.333333
32253,12/2/2017,23:15:00,152.07888,298.152005,118.152005,2458090.34375
32254,12/2/2017,23:30:00,154.603927,303.477298,123.477298,2458090.354167
32255,12/2/2017,23:45:00,156.96539199999998,309.699108,129.699108,2458090.364583
32256,12/3/2017,0:00:00,159.104555,317.029937,137.02993700000002,2458090.375
32257,12/3/2017,0:15:00,160.94358200000002,325.67329900000004,145.673299,2458090.385417
32258,12/3/2017,0:30:00,162.38585600000002,335.739056,155.739056,2458090.395833
32259,12/3/2017,0:45:00,163.326333,347.105224,167.105224,2458090.40625
32260,12/3/2017,1:00:00,163.67696,359.297092,179.297092,2458090.416667
32261,12/3/2017,1:15:00,163.399958,11.53888,191.53888,2458090.427083
32262,12/3/2017,1:30:00,162.525462,23.03461,203.03461000000001,2458090.4375
32263,12/3/2017,1:45:00,161.137293,33.266438,213.266438,2458090.447917
32264,12/3/2017,2:00:00,159.34012099999998,42.075249,222.075249,2458090.458333
32265,12/3/2017,2:15:00,157.232378,49.551463,229.55146299999998,2458090.46875
32266,12/3/2017,2:30:00,154.89426699999999,55.893106,235.89310600000002,2458090.479167
32267,12/3/2017,2:45:00,152.386622,61.314213,241.314213,2458090.489583
32268,12/3/2017,3:00:00,149.754191,66.004752,246.004752,2458090.5
32269,12/3/2017,3:15:00,147.029667,70.120028,250.120028,2458090.510417
32270,12/3/2017,3:30:00,144.237107,73.782569,253.782569,2458090.520833
32271,12/3/2017,3:45:00,141.39446999999998,77.087804,257.087804,2458090.53125
32272,12/3/2017,4:00:00,138.515433,80.109998,260.109998,2458090.541667
32273,12/3/2017,4:15:00,135.610648,82.907288,262.907288,2458090.552083
32274,12/3/2017,4:30:00,132.68862,85.52562900000001,265.525629,2458090.5625
32275,12/3/2017,4:45:00,129.756323,88.00179200000001,268.00179199999997,2458090.572917
32276,12/3/2017,5:00:00,126.819635,90.365602,270.365602,2458090.583333
32277,12/3/2017,5:15:00,123.883654,92.641612,272.641612,2458090.59375
32278,12/3/2017,5:30:00,120.952933,94.85035,274.85035,2458090.604167
32279,12/3/2017,5:45:00,118.03165,97.009263,277.009263,2458090.614583
32280,12/3/2017,6:00:00,115.12374399999999,99.133432,279.13343199999997,2458090.625
32281,12/3/2017,6:15:00,112.233025,101.23611700000001,281.236117,2458090.635417
32282,12/3/2017,6:30:00,109.36325900000001,103.329185,283.329185,2458090.645833
32283,12/3/2017,6:45:00,106.51823999999999,105.423433,285.423433,2458090.65625
32284,12/3/2017,7:00:00,103.701859,107.528853,287.52885299999997,2458090.666667
32285,12/3/2017,7:15:00,100.91816,109.654835,289.654835,2458090.677083
32286,12/3/2017,7:30:00,98.17139399999999,111.81031899999999,291.810319,2458090.6875
32287,12/3/2017,7:45:00,95.466073,114.003929,294.003929,2458090.697917
32288,12/3/2017,8:00:00,92.807014,116.244054,296.244054,2458090.708333
32289,12/3/2017,8:15:00,89.705125,118.53891200000001,298.53891200000004,2458090.71875
32290,12/3/2017,8:30:00,87.397644,120.896583,300.896583,2458090.729167
32291,12/3/2017,8:45:00,85.002011,123.325011,303.32501099999996,2458090.739583
32292,12/3/2017,9:00:00,82.62796800000001,125.831972,305.831972,2458090.75
32293,12/3/2017,9:15:00,80.311633,128.425006,308.425006,2458090.760417
32294,12/3/2017,9:30:00,78.070397,131.11131699999999,311.111317,2458090.770833
32295,12/3/2017,9:45:00,75.916472,133.897615,313.897615,2458090.78125
32296,12/3/2017,10:00:00,73.860515,136.789917,316.789917,2458090.791667
32297,12/3/2017,10:15:00,71.912801,139.793304,319.793304,2458090.802083
32298,12/3/2017,10:30:00,70.083639,142.91161499999998,322.911615,2458090.8125
32299,12/3/2017,10:45:00,68.383486,146.147113,326.147113,2458090.822917
32300,12/3/2017,11:00:00,66.822921,149.500116,329.500116,2458090.833333
32301,12/3/2017,11:15:00,65.412516,152.968633,332.968633,2458090.84375
32302,12/3/2017,11:30:00,64.16264699999999,156.548017,336.548017,2458090.854167
32303,12/3/2017,11:45:00,63.083242000000006,160.230705,340.230705,2458090.864583
32304,12/3/2017,12:00:00,62.183487,164.006067,344.006067,2458090.875
32305,12/3/2017,12:15:00,61.471518999999994,167.860426,347.86042599999996,2458090.885417
32306,12/3/2017,12:30:00,60.954105000000006,171.777274,351.77727400000003,2458090.895833
32307,12/3/2017,12:45:00,60.636357,175.73771000000002,355.73771,2458090.90625
32308,12/3/2017,13:00:00,60.521499,179.72108,359.72108,2458090.916667
32309,12/3/2017,13:15:00,60.610714,183.705779,3.705779,2458090.927083
32310,12/3/2017,13:30:00,60.90308100000001,187.670144,7.6701440000000005,2458090.9375
32311,12/3/2017,13:45:00,61.395627000000005,191.593355,11.593355,2458090.947917
32312,12/3/2017,14:00:00,62.083466,195.45624899999999,15.456249,2458090.958333
32313,12/3/2017,14:15:00,62.960023,199.24199,19.241989999999998,2458090.96875
32314,12/3/2017,14:30:00,64.017319,202.936525,22.936525,2458090.979167
32315,12/3/2017,14:45:00,65.246279,206.52883400000002,26.528834000000003,2458090.989583
32316,12/3/2017,15:00:00,66.637054,210.01097099999998,30.010971,2458091.0
32317,12/3/2017,15:15:00,68.179311,213.377933,33.377933,2458091.010417
32318,12/3/2017,15:30:00,69.862491,216.62740699999998,36.627407,2458091.020833
32319,12/3/2017,15:45:00,71.676008,219.759436,39.759436,2458091.03125
32320,12/3/2017,16:00:00,73.609388,222.77605400000002,42.776053999999995,2458091.041667
32321,12/3/2017,16:15:00,75.65230600000001,225.680915,45.680915,2458091.052083
32322,12/3/2017,16:30:00,77.7945,228.478952,48.478952,2458091.0625
32323,12/3/2017,16:45:00,80.02540400000001,231.17607200000003,51.176072,2458091.072917
32324,12/3/2017,17:00:00,82.333123,233.77889900000002,53.778898999999996,2458091.083333
32325,12/3/2017,17:15:00,84.70130999999999,236.294571,56.294571,2458091.09375
32326,12/3/2017,17:30:00,87.097835,238.73058199999997,58.730582,2458091.104167
32327,12/3/2017,17:45:00,89.427283,241.094668,61.094668000000006,2458091.114583
32328,12/3/2017,18:00:00,92.476577,243.394735,63.394735,2458091.125
32329,12/3/2017,18:15:00,95.12961899999999,245.638827,65.638827,2458091.135417
32330,12/3/2017,18:30:00,97.829594,247.835122,67.835122,2458091.145833
32331,12/3/2017,18:45:00,100.571648,249.99195899999998,69.991959,2458091.15625
32332,12/3/2017,19:00:00,103.351242,252.11789500000003,72.11789499999999,2458091.166667
32333,12/3/2017,19:15:00,106.164106,254.22179300000002,74.221793,2458091.177083
32334,12/3/2017,19:30:00,109.006184,256.31293700000003,76.312937,2458091.1875
32335,12/3/2017,19:45:00,111.87358300000001,258.401185,78.401185,2458091.197917
32336,12/3/2017,20:00:00,114.76251699999999,260.497167,80.497167,2458091.208333
32337,12/3/2017,20:15:00,117.66923999999999,262.612533,82.612533,2458091.21875
32338,12/3/2017,20:30:00,120.589977,264.760271,84.760271,2458091.229167
32339,12/3/2017,20:45:00,123.52083799999998,266.95511899999997,86.955119,2458091.239583
32340,12/3/2017,21:00:00,126.457719,269.214085,89.214085,2458091.25
32341,12/3/2017,21:15:00,129.396166,271.557143,91.55714300000001,2458091.260417
32342,12/3/2017,21:30:00,132.33121599999998,274.008133,94.008133,2458091.270833
32343,12/3/2017,21:45:00,135.25717,276.59597,96.59597,2458091.28125
32344,12/3/2017,22:00:00,138.16729899999999,279.35625600000003,99.356256,2458091.291667
32345,12/3/2017,22:15:00,141.053426,282.333441,102.33344100000001,2458091.302083
32346,12/3/2017,22:30:00,143.90534499999998,285.583727,105.583727,2458091.3125
32347,12/3/2017,22:45:00,146.709992,289.178931,109.178931,2458091.322917
32348,12/3/2017,23:00:00,149.450243,293.211458,113.21145800000001,2458091.333333
32349,12/3/2017,23:15:00,152.103195,297.800316,117.800316,2458091.34375
32350,12/3/2017,23:30:00,154.63771,303.097266,123.09726599999999,2458091.354167
32351,12/3/2017,23:45:00,157.011084,309.290071,129.29007099999998,2458091.364583
32352,12/4/2017,0:00:00,159.16495700000002,316.595059,136.59505900000002,2458091.375
32353,12/4/2017,0:15:00,161.02158500000002,325.222913,145.22291299999998,2458091.385417
32354,12/4/2017,0:30:00,162.483799,335.294322,155.294322,2458091.395833
32355,12/4/2017,0:45:00,163.44495,346.69856200000004,166.698562,2458091.40625
32356,12/4/2017,1:00:00,163.814413,358.964227,178.964227,2458091.416667
32357,12/4/2017,1:15:00,163.55188,11.303624000000001,191.30362399999999,2458091.427083
32358,12/4/2017,1:30:00,162.686376,22.898826,202.898826,2458091.4375
32359,12/4/2017,1:45:00,161.30234199999998,33.214151,213.214151,2458091.447917
32360,12/4/2017,2:00:00,159.505948,42.084043,222.084043,2458091.458333
32361,12/4/2017,2:15:00,157.397084,49.600907,229.60090699999998,2458091.46875
32362,12/4/2017,2:30:00,155.056989,55.96776,235.96776,2458091.479167
32363,12/4/2017,2:45:00,152.547113,61.403464,241.403464,2458091.489583
32364,12/4/2017,3:00:00,149.912531,66.101658,246.10165800000001,2458091.5
32365,12/4/2017,3:15:00,147.186094,70.220169,250.220169,2458091.510417
32366,12/4/2017,3:30:00,144.39191599999998,73.88318000000001,253.88317999999998,2458091.520833
32367,12/4/2017,3:45:00,141.54797,77.18718199999999,257.187182,2458091.53125
32368,12/4/2017,4:00:00,138.667918,80.20711700000001,260.207117,2458091.541667
32369,12/4/2017,4:15:00,135.76238999999998,83.001549,263.001549,2458091.552083
32370,12/4/2017,4:30:00,132.839866,85.616701,265.616701,2458091.5625
32371,12/4/2017,4:45:00,129.90729199999998,88.089512,268.089512,2458091.572917
32372,12/4/2017,5:00:00,126.970523,90.44991,270.44991,2458091.583333
32373,12/4/2017,5:15:00,124.03463500000001,92.722505,272.72250499999996,2458091.59375
32374,12/4/2017,5:30:00,121.104161,94.927856,274.927856,2458091.604167
32375,12/4/2017,5:45:00,118.18326,97.083424,277.08342400000004,2458091.614583
32376,12/4/2017,6:00:00,115.275856,99.204289,279.204289,2458091.625
32377,12/4/2017,6:15:00,112.38574399999999,101.303702,281.303702,2458091.635417
32378,12/4/2017,6:30:00,109.516675,103.393514,283.39351400000004,2458091.645833
32379,12/4/2017,6:45:00,106.672431,105.484502,285.484502,2458091.65625
32380,12/4/2017,7:00:00,103.856891,107.58663600000001,287.586636,2458091.666667
32381,12/4/2017,7:15:00,101.074084,109.709275,289.709275,2458091.677083
32382,12/4/2017,7:30:00,98.328248,111.86133400000001,291.861334,2458091.6875
32383,12/4/2017,7:45:00,95.62388100000001,114.0514,294.0514,2458091.697917
32384,12/4/2017,8:00:00,92.965786,116.287829,296.287829,2458091.708333
32385,12/4/2017,8:15:00,89.840459,118.578801,298.578801,2458091.71875
32386,12/4/2017,8:30:00,87.54919,120.932355,300.932355,2458091.729167
32387,12/4/2017,8:45:00,85.15950500000001,123.356393,303.356393,2458091.739583
32388,12/4/2017,9:00:00,82.78808599999999,125.858645,305.858645,2458091.75
32389,12/4/2017,9:15:00,80.473275,128.44661000000002,308.44661,2458091.760417
32390,12/4/2017,9:30:00,78.23304499999999,131.127445,311.127445,2458091.770833
32391,12/4/2017,9:45:00,76.079785,133.907816,313.907816,2458091.78125
32392,12/4/2017,10:00:00,74.024197,136.793703,316.793703,2458091.791667
32393,12/4/2017,10:15:00,72.076555,139.790155,319.79015499999997,2458091.802083
32394,12/4/2017,10:30:00,70.24714200000001,142.90098899999998,322.90098900000004,2458091.8125
32395,12/4/2017,10:45:00,68.54638,146.12846100000002,326.12846099999996,2458091.822917
32396,12/4/2017,11:00:00,66.984806,149.472902,329.472902,2458091.833333
32397,12/4/2017,11:15:00,65.572948,152.932353,332.932353,2458091.84375
32398,12/4/2017,11:30:00,64.321141,156.50223,336.50223,2458091.854167
32399,12/4/2017,11:45:00,63.239275,160.175058,340.17505800000004,2458091.864583
32400,12/4/2017,12:00:00,62.336509,163.940325,343.940325,2458091.875
32401,12/4/2017,12:15:00,61.620963,167.784495,347.784495,2458091.885417
32402,12/4/2017,12:30:00,61.099402000000005,171.691225,351.691225,2458091.895833
32403,12/4/2017,12:45:00,60.776952,175.641786,355.64178599999997,2458091.90625
32404,12/4/2017,13:00:00,60.65686899999999,179.615698,359.615698,2458091.916667
32405,12/4/2017,13:15:00,60.740382999999994,183.591515,3.5915150000000002,2458091.927083
32406,12/4/2017,13:30:00,61.026638,187.54771200000002,7.547712,2458091.9375
32407,12/4/2017,13:45:00,61.51273199999999,191.463572,11.463572000000001,2458091.947917
32408,12/4/2017,14:00:00,62.19386,195.32,15.32,2458091.958333
32409,12/4/2017,14:15:00,63.063531999999995,199.100184,19.100184,2458091.96875
32410,12/4/2017,14:30:00,64.113848,202.79006,22.79006,2458091.979167
32411,12/4/2017,14:45:00,65.335814,206.37856499999998,26.378565000000002,2458091.989583
32412,12/4/2017,15:00:00,66.719649,209.85768199999998,29.857682,2458092.0
32413,12/4/2017,15:15:00,68.25507900000001,213.22232200000002,33.222322,2458092.010417
32414,12/4/2017,15:30:00,69.931596,216.47007200000002,36.470071999999995,2458092.020833
32415,12/4/2017,15:45:00,71.738654,219.60087400000003,39.600874,2458092.03125
32416,12/4/2017,16:00:00,73.665807,222.61666,42.616659999999996,2458092.041667
32417,12/4/2017,16:15:00,75.702752,225.52098700000002,45.520987,2458092.052083
32418,12/4/2017,16:30:00,77.839236,228.318696,48.318696,2458092.0625
32419,12/4/2017,16:45:00,80.06469200000001,231.015613,51.015613,2458092.072917
32420,12/4/2017,17:00:00,82.367203,233.61828599999998,53.618286,2458092.083333
32421,12/4/2017,17:15:00,84.730358,236.133787,56.133787,2458092.09375
32422,12/4/2017,17:30:00,87.12180500000001,238.569548,58.569548,2458092.104167
32423,12/4/2017,17:45:00,89.445452,240.93325,60.93325,2458092.114583
32424,12/4/2017,18:00:00,92.49363000000001,243.23275099999998,63.232751,2458092.125
32425,12/4/2017,18:15:00,95.143015,245.47604700000002,65.476047,2458092.135417
32426,12/4/2017,18:30:00,97.839608,247.67127200000002,67.671272,2458092.145833
32427,12/4/2017,18:45:00,100.578552,249.82671800000003,69.826718,2458092.15625
32428,12/4/2017,19:00:00,103.355307,251.9509,71.9509,2458092.166667
32429,12/4/2017,19:15:00,106.165602,254.05263,74.05263000000001,2458092.177083
32430,12/4/2017,19:30:00,109.00538300000001,256.14114,76.14114000000001,2458092.1875
32431,12/4/2017,19:45:00,111.87076299999998,258.226231,78.226231,2458092.197917
32432,12/4/2017,20:00:00,114.757962,260.318466,80.318466,2458092.208333
32433,12/4/2017,20:15:00,117.663248,262.42942,82.42942,2458092.21875
32434,12/4/2017,20:30:00,120.582862,264.57199199999997,84.57199200000001,2458092.229167
32435,12/4/2017,20:45:00,123.51293899999999,266.760813,86.760813,2458092.239583
32436,12/4/2017,21:00:00,126.449402,269.012768,89.01276800000001,2458092.25
32437,12/4/2017,21:15:00,129.38783999999998,271.347679,91.347679,2458092.260417
32438,12/4/2017,21:30:00,132.32334,273.78920899999997,93.789209,2458092.270833
32439,12/4/2017,21:45:00,135.250272,276.366062,96.366062,2458092.28125
32440,12/4/2017,22:00:00,138.161992,279.113586,99.113586,2458092.291667
32441,12/4/2017,22:15:00,141.05043799999999,282.075938,102.075938,2458092.302083
32442,12/4/2017,22:30:00,143.905548,285.30899700000003,105.30899699999999,2458092.3125
32443,12/4/2017,22:45:00,146.714448,288.88424100000003,108.88424099999999,2458092.322917
32444,12/4/2017,23:00:00,149.460258,292.893792,112.89379199999999,2458092.333333
32445,12/4/2017,23:15:00,152.120383,297.456568,117.45656799999999,2458092.34375
32446,12/4/2017,23:30:00,154.664066,302.724736,122.72473600000001,2458092.354167
32447,12/4/2017,23:45:00,157.049027,308.887533,128.88753300000002,2458092.364583
32448,12/5/2017,0:00:00,159.217298,316.164815,136.164815,2458092.375
32449,12/5/2017,0:15:00,161.09129099999998,324.77412200000003,144.774122,2458092.385417
32450,12/5/2017,0:30:00,162.573375,334.846878,154.846878,2458092.395833
32451,12/5/2017,0:45:00,163.555401,346.28411600000004,166.28411599999998,2458092.40625
32452,12/5/2017,1:00:00,163.944201,358.618893,178.61889299999999,2458092.416667
32453,12/5/2017,1:15:00,163.696865,11.05275,191.05275,2458092.427083
32454,12/5/2017,1:30:00,162.841164,22.746086,202.74608600000002,2458092.4375
32455,12/5/2017,1:45:00,161.46203799999998,33.144873,213.144873,2458092.447917
32456,12/5/2017,2:00:00,159.667099,42.076488,222.07648799999998,2458092.458333
32457,12/5/2017,2:15:00,157.557681,49.634907,229.63490699999997,2458092.46875
32458,12/5/2017,2:30:00,155.21606599999998,56.027930000000005,236.02792999999997,2458092.479167
32459,12/5/2017,2:45:00,152.70433500000001,61.479154,241.479154,2458092.489583
32460,12/5/2017,3:00:00,150.067906,66.185851,246.18585099999999,2458092.5
32461,12/5/2017,3:15:00,147.339797,70.308361,250.308361,2458092.510417
32462,12/5/2017,3:30:00,144.54419199999998,73.972521,253.972521,2458092.520833
32463,12/5/2017,3:45:00,141.699084,77.275891,257.275891,2458092.53125
32464,12/5/2017,4:00:00,138.818129,80.294096,260.294096,2458092.541667
32465,12/5/2017,4:15:00,135.911939,83.086135,263.086135,2458092.552083
32466,12/5/2017,4:30:00,132.988972,85.698509,265.698509,2458092.5625
32467,12/5/2017,4:45:00,130.056153,88.168329,268.168329,2458092.572917
32468,12/5/2017,5:00:00,127.11931399999999,90.525632,270.525632,2458092.583333
32469,12/5/2017,5:15:00,124.18351200000001,92.795091,272.795091,2458092.59375
32470,12/5/2017,5:30:00,121.25326000000001,94.997303,274.997303,2458092.604167
32471,12/5/2017,5:45:00,118.33270300000001,97.149744,277.149744,2458092.614583
32472,12/5/2017,6:00:00,115.425748,99.267495,279.267495,2458092.625
32473,12/5/2017,6:15:00,112.536177,101.363805,281.36380499999996,2458092.635417
32474,12/5/2017,6:30:00,109.667727,103.450508,283.450508,2458092.645833
32475,12/5/2017,6:45:00,106.824168,105.53836799999999,285.538368,2458092.65625
32476,12/5/2017,7:00:00,104.009365,107.63733,287.63732999999996,2458092.666667
32477,12/5/2017,7:15:00,101.227335,109.756731,289.756731,2458092.677083
32478,12/5/2017,7:30:00,98.48230600000001,111.905456,291.905456,2458092.6875
32479,12/5/2017,7:45:00,95.778757,114.09206200000001,294.092062,2458092.697917
32480,12/5/2017,8:00:00,93.121477,116.324873,296.324873,2458092.708333
32481,12/5/2017,8:15:00,89.972101,118.612031,298.612031,2458092.71875
32482,12/5/2017,8:30:00,87.69696400000001,120.96153999999999,300.96154,2458092.729167
32483,12/5/2017,8:45:00,85.31331800000001,123.38126100000001,303.381261,2458092.739583
32484,12/5/2017,9:00:00,82.94440300000001,125.878883,305.87888300000003,2458092.75
32485,12/5/2017,9:15:00,80.630938,128.46186200000002,308.461862,2458092.760417
32486,12/5/2017,9:30:00,78.391514,131.137314,311.137314,2458092.770833
32487,12/5/2017,9:45:00,76.23870500000001,133.911867,313.911867,2458092.78125
32488,12/5/2017,10:00:00,74.18326400000001,136.79146699999998,316.791467,2458092.791667
32489,12/5/2017,10:15:00,72.235466,139.781132,319.78113199999996,2458092.802083
32490,12/5/2017,10:30:00,70.40557,142.884664,322.884664,2458092.8125
32491,12/5/2017,10:45:00,68.703965,146.10431599999998,326.10431600000004,2458092.822917
32492,12/5/2017,11:00:00,67.141147,149.440433,329.440433,2458092.833333
32493,12/5/2017,11:15:00,65.72760699999999,152.89109299999998,332.891093,2458092.84375
32494,12/5/2017,11:30:00,64.473638,156.451775,336.451775,2458092.854167
32495,12/5/2017,11:45:00,63.389095999999995,160.115093,340.115093,2458092.864583
32496,12/5/2017,12:00:00,62.483118999999995,163.870652,343.870652,2458092.875
32497,12/5/2017,12:15:00,61.76381,167.70505500000002,347.70505499999996,2458092.885417
32498,12/5/2017,12:30:00,61.237936,171.602116,351.602116,2458092.895833
32499,12/5/2017,12:45:00,60.910641000000005,175.543275,355.543275,2458092.90625
32500,12/5/2017,13:00:00,60.785213,179.508216,359.508216,2458092.916667
32501,12/5/2017,13:15:00,60.862931,183.47564599999998,3.475646,2458092.927083
32502,12/5/2017,13:30:00,61.143002,187.42416799999998,7.424167999999999,2458092.9375
32503,12/5/2017,13:45:00,61.622597999999996,191.33316100000002,11.333161,2458092.947917
32504,12/5/2017,14:00:00,62.296992,195.18358999999998,15.183589999999999,2458092.958333
32505,12/5/2017,14:15:00,63.159776,198.958662,18.958662,2458092.96875
32506,12/5/2017,14:30:00,64.203131,202.6443,22.6443,2458092.979167
32507,12/5/2017,14:45:00,65.418137,206.229392,26.229391999999997,2458092.989583
32508,12/5/2017,15:00:00,66.79508,209.705851,29.705851000000003,2458093.0
32509,12/5/2017,15:15:00,68.323745,213.06850099999997,33.068501,2458093.010417
32510,12/5/2017,15:30:00,69.99367,216.314831,36.314831,2458093.020833
32511,12/5/2017,15:45:00,71.794348,219.444684,39.444684,2458093.03125
32512,12/5/2017,16:00:00,73.71536,222.45989100000003,42.459891,2458093.041667
32513,12/5/2017,16:15:00,75.746423,225.363915,45.363915000000006,2458093.052083
32514,12/5/2017,16:30:00,77.87729300000001,228.161509,48.161509,2458093.0625
32515,12/5/2017,16:45:00,80.097403,230.858417,50.858416999999996,2458093.072917
