Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Unnamed: 18
2017,7,29,14,15,31.8,92,791,549,12.2,92,791,549,30.14,54.73,0.15,993,5.1000000000000005,
2017,7,29,14,30,31.6,89,771,501,12.2,89,771,501,30.48,57.68,0.15,993,5.1000000000000005,
2017,7,29,14,45,31.3,85,746,451,12.5,85,746,451,31.79,60.63,0.15,993,5.1000000000000005,
2017,7,29,15,0,31.1,81,719,401,12.5,81,719,401,32.160000000000004,63.58,0.15,993,5.1000000000000005,
2017,7,29,15,15,30.700000000000006,77,687,350,12.5,77,687,350,32.9,66.52,0.15,993,5.0,
2017,7,29,15,30,30.4,72,650,300,12.5,72,650,300,33.46,69.45,0.15,993,4.9,
2017,7,29,15,45,30.0,66,607,250,13.1,66,607,250,35.42,72.36,0.15,993,4.800000000000002,
2017,7,29,16,0,29.700000000000006,59,552,200,13.1,59,552,200,36.03,75.25,0.15,993,4.7,
2017,7,29,16,15,29.1,52,488,152,13.1,52,488,152,37.29,78.11,0.15,993,4.4,
2017,7,29,16,30,28.6,43,410,108,13.0,43,410,108,38.38,80.93,0.15,993,4.2,
2017,7,29,16,45,28.0,33,316,68,13.7,33,316,68,41.45,83.71000000000002,0.15,993,3.9,
2017,7,29,17,0,27.4,21,197,34,13.7,21,197,34,42.92,86.42,0.15,993,3.7,
2017,7,29,17,15,27.1,9,67,10,13.7,9,67,10,43.68,88.98,0.15,993,3.6,
2017,7,29,17,30,26.9,0,0,0,13.7,0,0,0,44.24,92.04,0.15,994,3.6,
2017,7,29,17,45,26.6,0,0,0,14.3,0,0,0,46.79,94.68,0.15,994,3.6,
2017,7,29,18,0,26.3,0,0,0,14.3,0,0,0,47.63,97.26,0.15,994,3.5,
2017,7,29,18,15,26.0,0,0,0,14.3,0,0,0,48.47,99.77,0.15,994,3.5,
2017,7,29,18,30,25.8,0,0,0,14.3,0,0,0,49.05,102.21,0.15,994,3.5,
2017,7,29,18,45,25.6,0,0,0,14.7,0,0,0,50.84,104.57,0.15,994,3.4000000000000004,
2017,7,29,19,0,25.4,0,0,0,14.7,0,0,0,51.44,106.84,0.15,994,3.4000000000000004,
2017,7,29,19,15,25.200000000000006,0,0,0,14.7,0,0,0,52.06,109.01,0.15,994,3.3000000000000003,
2017,7,29,19,30,25.0,0,0,0,14.7,0,0,0,52.68,111.08,0.15,994,3.3000000000000003,
2017,7,29,19,45,24.8,0,0,0,14.8,0,0,0,53.82,113.02,0.15,994,3.3000000000000003,
2017,7,29,20,0,24.6,0,0,0,14.8,0,0,0,54.47,114.83,0.15,994,3.2,
2017,7,29,20,15,24.4,0,0,0,14.8,0,0,0,55.12000000000001,116.51,0.15,994,3.1,
2017,7,29,20,30,24.200000000000006,0,0,0,14.8,0,0,0,55.78,118.02,0.15,994,3.0,
2017,7,29,20,45,24.0,0,0,0,14.6,0,0,0,55.54,119.38,0.15,994,2.9000000000000004,
2017,7,29,21,0,23.8,0,0,0,14.6,0,0,0,56.21,120.55,0.15,994,2.8000000000000003,
2017,7,29,21,15,23.6,0,0,0,14.6,0,0,0,56.89,121.54,0.15,994,2.7,
2017,7,29,21,30,23.5,0,0,0,14.6,0,0,0,57.23,122.32,0.15,994,2.7,
2017,7,29,21,45,23.3,0,0,0,14.1,0,0,0,56.31,122.9,0.15,994,2.6,
2017,7,29,22,0,23.200000000000006,0,0,0,14.1,0,0,0,56.65,123.27,0.15,994,2.5,
2017,7,29,22,15,23.0,0,0,0,14.1,0,0,0,57.34,123.42,0.15,994,2.5,
2017,7,29,22,30,22.9,0,0,0,14.1,0,0,0,57.68,123.35,0.15,994,2.5,
2017,7,29,22,45,22.8,0,0,0,13.8,0,0,0,56.93,123.06,0.15,994,2.5,
2017,7,29,23,0,22.6,0,0,0,13.8,0,0,0,57.56,122.56,0.15,993,2.5,
2017,7,29,23,15,22.6,0,0,0,13.8,0,0,0,57.56,121.85,0.15,993,2.5,
2017,7,29,23,30,22.6,0,0,0,13.8,0,0,0,57.56,120.93,0.15,993,2.5,
2017,7,29,23,45,22.6,0,0,0,13.8,0,0,0,57.56,119.83,0.15,993,2.5,
2017,7,30,0,0,22.200000000000006,0,0,0,13.6,0,0,0,58.26,118.54,0.15,993,2.5,
2017,7,30,0,15,22.1,0,0,0,13.6,0,0,0,58.61,117.08,0.15,993,2.5,
2017,7,30,0,30,22.0,0,0,0,13.6,0,0,0,58.97,115.46,0.15,993,2.5,
2017,7,30,0,45,21.9,0,0,0,13.5,0,0,0,58.8,113.7,0.15,993,2.5,
2017,7,30,1,0,21.8,0,0,0,13.5,0,0,0,59.16,111.8,0.15,993,2.5,
2017,7,30,1,15,21.700000000000006,0,0,0,13.5,0,0,0,59.52,109.78,0.15,993,2.6,
2017,7,30,1,30,21.6,0,0,0,13.5,0,0,0,59.88,107.65,0.15,993,2.6,
2017,7,30,1,45,21.5,0,0,0,13.4,0,0,0,59.8,105.41,0.15,993,2.6,
2017,7,30,2,0,21.5,0,0,0,13.4,0,0,0,59.8,103.09,0.15,993,2.6,
2017,7,30,2,15,21.6,0,0,0,13.4,0,0,0,59.44,100.68,0.15,993,2.8000000000000003,
2017,7,30,2,30,21.700000000000006,0,0,0,13.4,0,0,0,59.08,98.19,0.15,993,2.9000000000000004,
2017,7,30,2,45,21.8,0,0,0,13.4,0,0,0,58.7,95.63,0.15,993,3.1,
2017,7,30,3,0,21.9,0,0,0,13.4,0,0,0,58.35,93.02,0.15,993,3.2,
2017,7,30,3,15,22.4,0,0,0,13.4,0,0,0,56.6,89.84,0.15,993,3.5,
2017,7,30,3,30,22.9,16,186,25,13.4,16,186,25,54.92,87.39,0.15,993,3.8,
2017,7,30,3,45,23.4,27,318,56,13.3,27,318,56,53.18,84.72,0.15,993,4.0,
2017,7,30,4,0,24.0,37,422,96,13.3,37,422,96,51.3,81.96000000000002,0.15,993,4.3,
2017,7,30,4,15,24.700000000000006,45,504,140,13.3,45,504,140,49.2,79.15,0.15,993,4.5,
2017,7,30,4,30,25.5,52,573,187,13.3,52,573,187,46.92,76.31,0.15,993,4.7,
2017,7,30,4,45,26.3,57,631,237,12.9,57,631,237,43.48,73.43,0.15,993,4.9,
2017,7,30,5,0,27.1,63,675,288,12.9,63,675,288,41.53,70.53,0.15,994,5.1000000000000005,
2017,7,30,5,15,27.700000000000006,67,713,339,12.9,67,713,339,40.07,67.61,0.15,993,5.2,
2017,7,30,5,30,28.4,71,745,390,12.9,71,745,390,38.47,64.67,0.15,993,5.300000000000002,
2017,7,30,5,45,29.1,74,775,441,12.4,74,775,441,35.84,61.73,0.15,993,5.300000000000002,
2017,7,30,6,0,29.700000000000006,77,799,491,12.4,77,799,491,34.63,58.78,0.15,993,5.4,
2017,7,30,6,15,30.200000000000006,80,822,542,12.4,80,822,542,33.65,55.84,0.15,993,5.300000000000002,
2017,7,30,6,30,30.6,83,839,590,12.5,83,839,590,32.89,52.89,0.15,993,5.300000000000002,
2017,7,30,6,45,31.1,85,857,636,12.1,85,857,636,31.21,49.96,0.15,993,5.300000000000002,
2017,7,30,7,0,31.5,87,870,680,12.1,87,870,680,30.51,47.05,0.15,993,5.2,
2017,7,30,7,15,31.9,89,885,724,12.1,89,885,724,29.83,44.16,0.15,993,5.2,
2017,7,30,7,30,32.300000000000004,91,895,763,12.1,91,895,763,29.17,41.31,0.15,993,5.1000000000000005,
2017,7,30,7,45,32.6,92,905,800,11.6,92,905,800,27.77,38.5,0.15,993,5.0,
2017,7,30,8,0,33.0,93,913,834,11.6,93,913,834,27.15,35.76,0.15,993,5.0,
2017,7,30,8,15,33.300000000000004,95,920,865,11.6,95,920,865,26.7,33.1,0.15,993,4.9,
2017,7,30,8,30,33.6,96,926,893,11.6,96,926,893,26.23,30.55,0.15,992,4.800000000000002,
2017,7,30,8,45,33.9,100,930,920,11.0,100,930,920,24.8,28.13,0.15,992,4.7,
2017,7,30,9,0,34.2,101,934,941,11.0,101,934,941,24.4,25.9,0.15,992,4.6000000000000005,
2017,7,30,9,15,34.4,101,937,958,11.0,101,937,958,24.13,23.9,0.15,992,4.6000000000000005,
2017,7,30,9,30,34.6,102,940,972,11.0,102,940,972,23.86,22.2,0.15,992,4.5,
2017,7,30,9,45,34.800000000000004,103,941,982,10.5,103,941,982,22.78,20.88,0.15,992,4.4,
2017,7,30,10,0,35.0,103,942,988,10.5,103,942,988,22.51,20.01,0.15,991,4.4,
2017,7,30,10,15,35.2,103,942,990,10.5,103,942,990,22.26,19.65,0.15,991,4.3,
2017,7,30,10,30,35.30000000000001,103,942,989,10.5,103,942,989,22.14,19.83,0.15,991,4.3,
2017,7,30,10,45,35.4,104,940,984,10.1,104,940,984,21.49,20.54,0.15,991,4.3,
2017,7,30,11,0,35.6,103,938,975,10.1,103,938,975,21.26,21.72,0.15,991,4.2,
2017,7,30,11,15,35.6,103,936,962,10.1,103,936,962,21.24,23.3,0.15,990,4.2,
2017,7,30,11,30,35.7,102,932,946,10.1,102,932,946,21.12,25.21,0.15,990,4.2,
2017,7,30,11,45,35.7,103,926,926,9.9,103,926,926,20.88,27.37,0.15,990,4.2,
2017,7,30,12,0,35.7,102,921,902,9.9,102,921,902,20.88,29.73,0.15,990,4.3,
2017,7,30,12,15,35.7,101,915,875,9.9,101,915,875,20.88,32.25,0.15,990,4.3,
2017,7,30,12,30,35.6,100,908,845,9.9,100,908,845,20.99,34.87,0.15,990,4.3,
2017,7,30,12,45,35.6,99,899,811,9.9,99,899,811,20.95,37.59,0.15,990,4.4,
2017,7,30,13,0,35.5,97,887,773,9.9,97,887,773,21.06,40.38,0.15,990,4.4,
2017,7,30,13,15,35.4,95,876,734,9.9,95,876,734,21.18,43.22,0.15,990,4.4,
2017,7,30,13,30,35.2,93,865,693,9.9,93,865,693,21.39,46.1,0.15,989,4.5,
2017,7,30,13,45,35.1,91,850,649,9.9,91,850,649,21.63,49.01,0.15,989,4.5,
2017,7,30,14,0,34.9,89,834,603,9.9,89,834,603,21.87,51.93,0.15,989,4.6000000000000005,
2017,7,30,14,15,34.7,86,817,556,9.9,86,817,556,22.11,54.88,0.15,989,4.6000000000000005,
2017,7,30,14,30,34.5,83,796,507,9.9,83,796,507,22.36,57.83,0.15,989,4.6000000000000005,
2017,7,30,14,45,34.2,80,772,457,10.2,80,772,457,23.14,60.78,0.15,989,4.6000000000000005,
2017,7,30,15,0,34.0,76,746,406,10.2,76,746,406,23.39,63.73,0.15,989,4.6000000000000005,
2017,7,30,15,15,33.5,72,714,355,10.2,72,714,355,24.05,66.67,0.15,989,4.5,
2017,7,30,15,30,33.1,67,675,302,10.2,67,675,302,24.6,69.60000000000001,0.15,989,4.4,
2017,7,30,15,45,32.6,61,633,252,10.7,61,633,252,26.17,72.51,0.15,989,4.2,
2017,7,30,16,0,32.2,55,581,202,10.7,55,581,202,26.77,75.4,0.15,989,4.1000000000000005,
2017,7,30,16,15,31.5,48,518,154,10.7,48,518,154,27.85,78.26,0.15,989,4.1000000000000005,
2017,7,30,16,30,30.9,40,439,108,10.7,40,439,108,28.84,81.09,0.15,990,4.1000000000000005,
2017,7,30,16,45,30.3,31,344,67,11.3,31,344,67,31.04,83.87,0.15,990,4.0,
2017,7,30,17,0,29.6,20,223,33,11.3,20,223,33,32.31,86.58,0.15,990,4.0,
2017,7,30,17,15,29.200000000000006,0,0,0,11.3,0,0,0,33.06,89.13,0.15,990,4.1000000000000005,
2017,7,30,17,30,28.8,0,0,0,11.3,0,0,0,33.83,92.21,0.15,990,4.3,
2017,7,30,17,45,28.4,0,0,0,12.0,0,0,0,36.24,94.85,0.15,990,4.4,
2017,7,30,18,0,28.1,0,0,0,12.0,0,0,0,36.88,97.44,0.15,990,4.5,
2017,7,30,18,15,27.700000000000006,0,0,0,12.0,0,0,0,37.75,99.95,0.15,990,4.5,
2017,7,30,18,30,27.3,0,0,0,12.0,0,0,0,38.67,102.4,0.15,991,4.6000000000000005,
2017,7,30,18,45,27.0,0,0,0,12.8,0,0,0,41.4,104.76,0.15,991,4.6000000000000005,
2017,7,30,19,0,26.6,0,0,0,12.8,0,0,0,42.38,107.04,0.15,991,4.6000000000000005,
2017,7,30,19,15,26.3,0,0,0,12.8,0,0,0,43.13,109.21,0.15,991,4.5,
2017,7,30,19,30,26.1,0,0,0,12.8,0,0,0,43.64,111.28,0.15,991,4.5,
2017,7,30,19,45,25.8,0,0,0,13.4,0,0,0,46.14,113.23,0.15,991,4.4,
2017,7,30,20,0,25.5,0,0,0,13.3,0,0,0,46.92,115.05,0.15,990,4.3,
2017,7,30,20,15,25.3,0,0,0,13.3,0,0,0,47.48,116.73,0.15,990,4.3,
2017,7,30,20,30,25.200000000000006,0,0,0,13.3,0,0,0,47.76,118.25,0.15,990,4.2,
2017,7,30,20,45,25.0,0,0,0,13.6,0,0,0,49.07,119.61,0.15,990,4.1000000000000005,
2017,7,30,21,0,24.8,0,0,0,13.6,0,0,0,49.65,120.79,0.15,990,4.0,
2017,7,30,21,15,24.700000000000006,0,0,0,13.6,0,0,0,49.95,121.77,0.15,990,4.0,
2017,7,30,21,30,24.6,0,0,0,13.6,0,0,0,50.25,122.56,0.15,990,3.9,
2017,7,30,21,45,24.4,0,0,0,13.6,0,0,0,50.95,123.15,0.15,990,3.9,
2017,7,30,22,0,24.3,0,0,0,13.6,0,0,0,51.26,123.52,0.15,990,3.8,
2017,7,30,22,15,24.1,0,0,0,13.6,0,0,0,51.87000000000001,123.67,0.15,990,3.8,
2017,7,30,22,30,24.0,0,0,0,13.6,0,0,0,52.19,123.59,0.15,990,3.7,
2017,7,30,22,45,23.8,0,0,0,13.7,0,0,0,53.18,123.31,0.15,990,3.6,
2017,7,30,23,0,23.700000000000006,0,0,0,13.7,0,0,0,53.5,122.8,0.15,990,3.6,
2017,7,30,23,15,23.700000000000006,0,0,0,13.7,0,0,0,53.5,122.08,0.15,990,3.6,
2017,7,30,23,30,23.700000000000006,0,0,0,13.7,0,0,0,53.5,121.16,0.15,990,3.6,
2017,7,30,23,45,23.700000000000006,0,0,0,13.7,0,0,0,53.5,120.05,0.15,990,3.6,
2017,7,31,0,0,23.1,0,0,0,13.9,0,0,0,56.28,118.76,0.15,989,3.5,
2017,7,31,0,15,22.9,0,0,0,13.9,0,0,0,56.96,117.3,0.15,989,3.5,
2017,7,31,0,30,22.8,0,0,0,13.9,0,0,0,57.3,115.67,0.15,989,3.5,
2017,7,31,0,45,22.700000000000006,0,0,0,14.2,0,0,0,58.75,113.9,0.15,989,3.5,
2017,7,31,1,0,22.5,0,0,0,14.2,0,0,0,59.46,112.0,0.15,989,3.4000000000000004,
2017,7,31,1,15,22.4,0,0,0,14.2,0,0,0,59.82,109.97,0.15,989,3.4000000000000004,
2017,7,31,1,30,22.200000000000006,0,0,0,14.2,0,0,0,60.55,107.84,0.15,989,3.4000000000000004,
2017,7,31,1,45,22.1,0,0,0,14.5,0,0,0,61.95,105.59,0.15,989,3.4000000000000004,
2017,7,31,2,0,22.0,0,0,0,14.5,0,0,0,62.33,103.26,0.15,989,3.4000000000000004,
2017,7,31,2,15,22.0,0,0,0,14.5,0,0,0,62.33,100.85,0.15,989,3.5,
2017,7,31,2,30,22.0,0,0,0,14.5,0,0,0,62.33,98.35,0.15,989,3.6,
2017,7,31,2,45,22.0,0,0,0,14.8,0,0,0,63.51,95.79,0.15,989,3.7,
2017,7,31,3,0,22.0,0,0,0,14.8,0,0,0,63.51,93.17,0.15,989,3.8,
2017,7,31,3,15,22.4,0,0,0,14.8,0,0,0,61.99,89.97,0.15,989,4.0,
2017,7,31,3,30,22.8,15,174,23,14.8,15,174,23,60.51,87.53,0.15,989,4.2,
2017,7,31,3,45,23.200000000000006,27,308,54,14.9,27,308,54,59.4,84.86,0.15,989,4.3,
2017,7,31,4,0,23.6,37,414,94,14.9,37,414,94,57.99,82.10000000000002,0.15,989,4.5,
2017,7,31,4,15,24.3,45,498,138,14.9,45,498,138,55.61,79.29,0.15,989,4.5,
2017,7,31,4,30,25.0,52,567,185,14.9,52,567,185,53.34,76.44,0.15,989,4.6000000000000005,
2017,7,31,4,45,25.8,58,623,234,14.5,58,623,234,49.67,73.56,0.15,989,4.6000000000000005,
2017,7,31,5,0,26.5,63,669,285,14.5,63,669,285,47.67,70.66,0.15,989,4.6000000000000005,
2017,7,31,5,15,27.3,68,708,336,14.5,68,708,336,45.49,67.74,0.15,989,4.5,
2017,7,31,5,30,28.200000000000006,72,740,387,14.5,72,740,387,43.17,64.8,0.15,989,4.4,
2017,7,31,5,45,29.1,75,769,438,13.5,75,769,438,38.49,61.86,0.15,989,4.3,
2017,7,31,6,0,29.9,79,793,488,13.5,79,793,488,36.76,58.91,0.15,989,4.2,
2017,7,31,6,15,30.6,82,814,538,13.5,82,814,538,35.32,55.96,0.15,989,4.2,
2017,7,31,6,30,31.3,85,832,585,13.5,85,832,585,33.95,53.02,0.15,989,4.1000000000000005,
2017,7,31,6,45,32.0,88,848,631,12.4,88,848,631,30.21,50.09,0.15,989,4.0,
2017,7,31,7,0,32.7,90,862,676,12.4,90,862,676,29.05,47.18,0.15,989,3.9,
2017,7,31,7,15,33.2,92,874,717,12.4,92,874,717,28.24,44.3,0.15,989,3.9,
2017,7,31,7,30,33.7,94,885,757,12.4,94,885,757,27.47,41.45,0.15,989,3.8,
2017,7,31,7,45,34.2,96,893,794,11.6,96,893,794,25.36,38.65,0.15,989,3.8,
2017,7,31,8,0,34.7,98,902,828,11.6,98,902,828,24.65,35.91000000000001,0.15,988,3.7,
2017,7,31,8,15,35.1,99,909,859,11.6,99,909,859,24.11,33.26,0.15,988,3.6,
2017,7,31,8,30,35.4,101,915,887,11.6,101,915,887,23.71,30.72,0.15,988,3.5,
2017,7,31,8,45,35.80000000000001,106,913,910,11.0,106,913,910,22.28,28.31,0.15,988,3.4000000000000004,
2017,7,31,9,0,36.1,107,918,931,11.0,107,918,931,21.92,26.09,0.15,988,3.3000000000000003,
2017,7,31,9,15,36.3,108,921,949,11.0,108,921,949,21.68,24.11,0.15,988,3.3000000000000003,
2017,7,31,9,30,36.5,109,924,963,11.0,109,924,963,21.44,22.42,0.15,988,3.2,
2017,7,31,9,45,36.8,109,925,972,10.6,109,925,972,20.52,21.11,0.15,988,3.1,
2017,7,31,10,0,37.0,110,926,978,10.6,110,926,978,20.3,20.25,0.15,988,3.0,
2017,7,31,10,15,37.1,110,927,981,10.5,110,927,981,20.17,19.89,0.15,987,3.0,
2017,7,31,10,30,37.2,110,926,980,10.5,110,926,980,20.06,20.07,0.15,987,3.0,
2017,7,31,10,45,37.4,110,924,974,10.3,110,924,974,19.56,20.78,0.15,987,2.9000000000000004,
2017,7,31,11,0,37.5,110,922,965,10.3,110,922,965,19.45,21.95,0.15,987,2.9000000000000004,
2017,7,31,11,15,37.5,109,920,953,10.3,109,920,953,19.45,23.52,0.15,987,2.9000000000000004,
2017,7,31,11,30,37.5,109,916,937,10.3,109,916,937,19.45,25.42,0.15,987,2.9000000000000004,
2017,7,31,11,45,37.5,114,903,914,10.3,114,903,914,19.42,27.57,0.15,987,2.9000000000000004,
2017,7,31,12,0,37.6,113,898,891,10.3,113,898,891,19.32,29.92,0.15,987,2.9000000000000004,
2017,7,31,12,15,37.5,111,892,864,10.3,111,892,864,19.42,32.43,0.15,987,3.0,
2017,7,31,12,30,37.4,110,884,834,10.3,110,884,834,19.53,35.050000000000004,0.15,987,3.0,
2017,7,31,12,45,37.3,109,872,798,10.4,109,872,798,19.79,37.76,0.15,987,3.0,
2017,7,31,13,0,37.3,107,863,762,10.4,107,863,762,19.79,40.54,0.15,987,3.1,
2017,7,31,13,15,37.1,105,852,724,10.4,105,852,724,20.01,43.38,0.15,987,3.1,
2017,7,31,13,30,36.9,102,839,682,10.4,102,839,682,20.22,46.25,0.15,987,3.2,
2017,7,31,13,45,36.7,100,824,639,10.7,100,824,639,20.77,49.16,0.15,987,3.2,
2017,7,31,14,0,36.5,97,807,593,10.7,97,807,593,20.99,52.08,0.15,987,3.3000000000000003,
2017,7,31,14,15,36.2,94,789,546,10.7,94,789,546,21.34,55.03,0.15,987,3.4000000000000004,
2017,7,31,14,30,35.9,91,767,498,10.7,91,767,498,21.69,57.97,0.15,987,3.5,
2017,7,31,14,45,35.6,87,739,446,11.2,87,739,446,22.88,60.93,0.15,987,3.6,
2017,7,31,15,0,35.4,83,710,396,11.2,83,710,396,23.13,63.88,0.15,987,3.7,
2017,7,31,15,15,34.800000000000004,78,677,345,11.2,78,677,345,23.91,66.82000000000001,0.15,987,3.6,
2017,7,31,15,30,34.300000000000004,72,639,293,11.2,72,639,293,24.58,69.75,0.15,987,3.5,
2017,7,31,15,45,33.7,66,593,243,12.0,66,593,243,26.88,72.66,0.15,987,3.4000000000000004,
2017,7,31,16,0,33.2,60,536,193,12.0,60,536,193,27.64,75.55,0.15,987,3.3000000000000003,
2017,7,31,16,15,32.4,52,469,146,12.0,52,469,146,28.9,78.42,0.15,987,3.4000000000000004,
2017,7,31,16,30,31.700000000000006,43,387,102,12.0,43,387,102,30.06,81.25,0.15,987,3.5,
2017,7,31,16,45,31.0,32,291,62,12.8,32,291,62,32.85,84.03,0.15,987,3.6,
2017,7,31,17,0,30.3,20,169,29,12.8,20,169,29,34.22,86.74,0.15,988,3.6,
2017,7,31,17,15,29.9,0,0,0,12.8,0,0,0,35.01,89.29,0.15,988,3.7,
2017,7,31,17,30,29.5,0,0,0,12.8,0,0,0,35.82,92.39,0.15,988,3.8,
2017,7,31,17,45,29.1,0,0,0,13.4,0,0,0,38.23,95.03,0.15,988,3.9,
2017,7,31,18,0,28.700000000000006,0,0,0,13.4,0,0,0,39.13,97.62,0.15,988,3.9,
2017,7,31,18,15,28.3,0,0,0,13.4,0,0,0,40.04,100.14,0.15,988,3.9,
2017,7,31,18,30,27.9,0,0,0,13.4,0,0,0,40.98,102.59,0.15,988,3.9,
2017,7,31,18,45,27.5,0,0,0,14.0,0,0,0,43.5,104.96,0.15,988,3.8,
2017,7,31,19,0,27.200000000000006,0,0,0,14.0,0,0,0,44.27,107.24,0.15,988,3.8,
2017,7,31,19,15,26.9,0,0,0,14.0,0,0,0,45.05,109.42,0.15,988,3.7,
2017,7,31,19,30,26.6,0,0,0,14.0,0,0,0,45.89,111.49,0.15,989,3.7,
2017,7,31,19,45,26.3,0,0,0,14.4,0,0,0,47.84,113.45,0.15,989,3.6,
2017,7,31,20,0,26.0,0,0,0,14.4,0,0,0,48.69,115.27,0.15,989,3.6,
2017,7,31,20,15,25.8,0,0,0,14.4,0,0,0,49.27,116.96,0.15,989,3.5,
2017,7,31,20,30,25.700000000000006,0,0,0,14.4,0,0,0,49.56,118.48,0.15,989,3.4000000000000004,
2017,7,31,20,45,25.5,0,0,0,14.4,0,0,0,50.31,119.84,0.15,989,3.4000000000000004,
2017,7,31,21,0,25.3,0,0,0,14.4,0,0,0,50.91,121.03,0.15,989,3.3000000000000003,
2017,7,31,21,15,25.1,0,0,0,14.4,0,0,0,51.51,122.02,0.15,989,3.2,
2017,7,31,21,30,25.0,0,0,0,14.4,0,0,0,51.82,122.81,0.15,989,3.2,
2017,7,31,21,45,24.8,0,0,0,14.3,0,0,0,52.0,123.4,0.15,989,3.1,
2017,7,31,22,0,24.700000000000006,0,0,0,14.3,0,0,0,52.31,123.76,0.15,989,3.1,
2017,7,31,22,15,24.5,0,0,0,14.3,0,0,0,52.94,123.91,0.15,989,3.1,
2017,7,31,22,30,24.4,0,0,0,14.3,0,0,0,53.26,123.84,0.15,989,3.1,
2017,7,31,22,45,24.200000000000006,0,0,0,14.2,0,0,0,53.59,123.55,0.15,989,3.1,
2017,7,31,23,0,24.1,0,0,0,14.2,0,0,0,53.91,123.04,0.15,989,3.1,
2017,7,31,23,15,24.1,0,0,0,14.2,0,0,0,53.91,122.32,0.15,989,3.1,
2017,7,31,23,30,24.1,0,0,0,14.2,0,0,0,53.91,121.4,0.15,989,3.1,
2017,7,31,23,45,24.1,0,0,0,14.2,0,0,0,53.91,120.28,0.15,989,3.1,
2017,8,1,0,0,23.4,0,0,0,14.2,0,0,0,56.25,118.98,0.16,989,3.2,
2017,8,1,0,15,23.3,0,0,0,14.2,0,0,0,56.59,117.51,0.16,989,3.2,
2017,8,1,0,30,23.1,0,0,0,14.2,0,0,0,57.27,115.89,0.16,989,3.2,
2017,8,1,0,45,23.0,0,0,0,14.2,0,0,0,57.69,114.11,0.16,989,3.2,
2017,8,1,1,0,22.8,0,0,0,14.2,0,0,0,58.39,112.2,0.16,989,3.3000000000000003,
2017,8,1,1,15,22.700000000000006,0,0,0,14.2,0,0,0,58.74,110.17,0.16,989,3.3000000000000003,
2017,8,1,1,30,22.5,0,0,0,14.2,0,0,0,59.46,108.02,0.16,989,3.3000000000000003,
2017,8,1,1,45,22.4,0,0,0,14.2,0,0,0,59.68,105.78,0.16,989,3.3000000000000003,
2017,8,1,2,0,22.3,0,0,0,14.2,0,0,0,60.05,103.44,0.16,989,3.4000000000000004,
2017,8,1,2,15,22.200000000000006,0,0,0,14.2,0,0,0,60.41,101.02,0.16,989,3.5,
2017,8,1,2,30,22.200000000000006,0,0,0,14.2,0,0,0,60.47,98.52,0.16,990,3.6,
2017,8,1,2,45,22.1,0,0,0,14.4,0,0,0,61.66,95.96,0.16,990,3.7,
2017,8,1,3,0,22.1,0,0,0,14.4,0,0,0,61.66,93.33,0.16,990,3.8,
2017,8,1,3,15,22.4,0,0,0,14.4,0,0,0,60.55,90.1,0.16,990,4.0,
2017,8,1,3,30,22.700000000000006,15,149,21,14.4,15,149,21,59.46,87.67,0.16,990,4.1000000000000005,
2017,8,1,3,45,22.9,27,281,51,14.7,27,281,51,59.77,85.0,0.16,990,4.2,
2017,8,1,4,0,23.200000000000006,37,393,90,14.7,37,393,90,58.7,82.24,0.16,990,4.4,
2017,8,1,4,15,23.9,46,480,134,14.7,46,480,134,56.28,79.43,0.16,990,4.4,
2017,8,1,4,30,24.6,54,550,181,14.7,54,550,181,53.98,76.58,0.16,990,4.5,
2017,8,1,4,45,25.4,60,608,231,14.6,60,608,231,51.19,73.69,0.16,990,4.5,
2017,8,1,5,0,26.1,66,656,281,14.6,66,656,281,49.12000000000001,70.79,0.16,990,4.5,
2017,8,1,5,15,26.9,71,695,333,14.6,71,695,333,46.87,67.87,0.16,990,4.4,
2017,8,1,5,30,27.700000000000006,75,729,384,14.6,75,729,384,44.73,64.93,0.16,990,4.3,
2017,8,1,5,45,28.5,79,758,435,14.1,79,758,435,41.22,61.99,0.16,990,4.3,
2017,8,1,6,0,29.3,82,783,485,14.1,82,783,485,39.37,59.04,0.16,990,4.2,
2017,8,1,6,15,30.1,86,807,536,14.1,86,807,536,37.6,56.09,0.16,990,4.0,
2017,8,1,6,30,30.9,89,826,584,14.1,89,826,584,35.93,53.15,0.16,990,3.9,
2017,8,1,6,45,31.700000000000006,91,843,631,12.4,91,843,631,30.79,50.22,0.16,990,3.8,
2017,8,1,7,0,32.4,94,857,675,12.4,94,857,675,29.6,47.31,0.16,990,3.7,
2017,8,1,7,15,33.0,96,870,717,12.4,96,870,717,28.62,44.43,0.16,990,3.6,
2017,8,1,7,30,33.5,98,881,757,12.4,98,881,757,27.83,41.59,0.16,990,3.4000000000000004,
2017,8,1,7,45,34.1,100,890,794,11.3,100,890,794,24.94,38.8,0.16,990,3.3000000000000003,
2017,8,1,8,0,34.7,102,898,828,11.3,102,898,828,24.12,36.07,0.16,990,3.2,
2017,8,1,8,15,35.0,103,906,859,11.3,103,906,859,23.73,33.42,0.16,990,3.1,
2017,8,1,8,30,35.4,104,912,887,11.2,104,912,887,23.19,30.89,0.16,989,3.0,
